['quare', 0.9322235349796244]
['marquis', 0.9140398399418628]
['rightly', 0.9140398399418628]
['scholarly', 0.9140398399418628]
['tickle', 0.9140398399418628]
['kindred', 0.9140398399418628]
['daughter', 0.9140398399418628]
['retort', 0.9140398399418628]
['hooker', 0.9140398399418628]
['mourning', 0.9140398399418628]
['created', 0.9140398399418628]
['meshes', 0.9140398399418628]
['seated', 0.9140398399418628]
['stalls', 0.9140398399418628]
['facetiously', 0.9140398399418628]
['libels', 0.9140398399418628]
['covering', 0.9140398399418628]
['miserably', 0.9140398399418628]
['_my_', 0.9140398399418628]
['didactic', 0.9140398399418628]
['eventful', 0.9140398399418628]
['publicly', 0.9140398399418628]
['property', 0.9140398399418628]
['crevices', 0.9140398399418628]
['myrrha', 0.9140398399418628]
['tormenting', 0.9140398399418628]
['marginal', 0.9140398399418628]
['wad', 0.9140398399418628]
['vastitude', 0.9140398399418628]
['forgetful', 0.9140398399418628]
['true', 0.9140398399418628]
['absent', 0.9140398399418628]
['invincible', 0.9140398399418628]
['gefillt', 0.9140398399418628]
['complaint', 0.9140398399418628]
['anew', 0.9140398399418628]
['promiser', 0.9140398399418628]
['saplings', 0.9140398399418628]
['_huronian_', 0.9140398399418628]
['precedent', 0.9140398399418628]
['paced', 0.9140398399418628]
['division', 0.9140398399418628]
['redundancy', 0.9140398399418628]
['flank', 0.9140398399418628]
['priestly', 0.9140398399418628]
['willow', 0.9140398399418628]
['bursts', 0.9140398399418628]
['navigating', 0.9140398399418628]
['cars', 0.9140398399418628]
['carp', 0.9140398399418628]
['obligation', 0.9140398399418628]
['tragic', 0.9140398399418628]
['happy', 0.9140398399418628]
['respectability', 0.9140398399418628]
['intercession', 0.9140398399418628]
['successive', 0.9140398399418628]
['bishops', 0.9140398399418628]
['rambling', 0.9140398399418628]
['german', 0.9140398399418628]
['stained', 0.9140398399418628]
['saints', 0.9140398399418628]
['cannot', 0.9140398399418628]
['celebrate', 0.9140398399418628]
['rabble', 0.9140398399418628]
['enchanting', 0.9140398399418628]
['stratagem', 0.9140398399418628]
['arabs', 0.9140398399418628]
['banishment', 0.9140398399418628]
['ecclesiastical', 0.9140398399418628]
['acknowledgments', 0.9140398399418628]
['whine', 0.9140398399418628]
['nuffin', 0.9140398399418628]
['offender', 0.9140398399418628]
['species', 0.9140398399418628]
['soon', 0.9140398399418628]
['buffaloes', 0.9140398399418628]
['knocking', 0.9140398399418628]
['cumbersome', 0.9140398399418628]
['uses_', 0.9140398399418628]
['10005', 0.9140398399418628]
['10002', 0.9140398399418628]
['decency', 0.9140398399418628]
['marque', 0.9140398399418628]
['savage', 0.9140398399418628]
['flogging', 0.9140398399418628]
['classics', 0.9140398399418628]
['apparent', 0.9140398399418628]
['thundered', 0.9140398399418628]
['tubes', 0.9140398399418628]
['boots', 0.9140398399418628]
['commercial', 0.9140398399418628]
['cram', 0.9140398399418628]
['means', 0.9140398399418628]
['unfaithful', 0.9140398399418628]
['crosses', 0.9140398399418628]
['frontiers', 0.9140398399418628]
['prolix', 0.9140398399418628]
['astronomical', 0.9140398399418628]
['placid', 0.9140398399418628]
['hands', 0.9140398399418628]
['dosne', 0.9140398399418628]
['steadier', 0.9140398399418628]
['_lawyers_', 0.9140398399418628]
['seasonable', 0.9140398399418628]
['aught', 0.9140398399418628]
['baltique', 0.9140398399418628]
['sewing', 0.9140398399418628]
['intentions', 0.9140398399418628]
['violation', 0.9140398399418628]
['hopeful', 0.9140398399418628]
['grab', 0.9140398399418628]
['obliterating', 0.9140398399418628]
['thumb', 0.9140398399418628]
['diligent', 0.9140398399418628]
['willy', 0.9140398399418628]
['bucko', 0.9140398399418628]
['livin', 0.9140398399418628]
['immediately', 0.9140398399418628]
['husk', 0.9140398399418628]
['warranties', 0.9140398399418628]
['compatible', 0.9140398399418628]
['tongue', 0.9140398399418628]
['damp', 0.9140398399418628]
['glens', 0.9140398399418628]
['volubly', 0.9140398399418628]
['dukes', 0.9140398399418628]
['hadst', 0.9140398399418628]
['vase', 0.9140398399418628]
['dere', 0.9140398399418628]
['liberated', 0.9140398399418628]
['reverently', 0.9140398399418628]
['lunge', 0.9140398399418628]
['warm', 0.9140398399418628]
['cautiousness', 0.9140398399418628]
['bond', 0.9140398399418628]
['prodigality_', 0.9140398399418628]
['helen', 0.9140398399418628]
['memorabilia', 0.9140398399418628]
['convulsed', 0.9140398399418628]
['raiment', 0.9140398399418628]
['architecture', 0.9140398399418628]
['sinker', 0.9140398399418628]
['julien', 0.9140398399418628]
['decided', 0.9140398399418628]
['warrior', 0.9140398399418628]
['casimir', 0.9140398399418628]
['persecuting', 0.9140398399418628]
['futility', 0.9140398399418628]
['suppress', 0.9140398399418628]
['chum', 0.9140398399418628]
['cimeter', 0.9140398399418628]
['millarca', 0.9140398399418628]
['belle', 0.9140398399418628]
['virile', 0.9140398399418628]
['grumblin', 0.9140398399418628]
['dreamt', 0.9140398399418628]
['dreams', 0.9140398399418628]
['turpentine', 0.9140398399418628]
['weidmann', 0.9140398399418628]
['gorilla', 0.9140398399418628]
['shoot', 0.9140398399418628]
['scampering', 0.9140398399418628]
['simultaneous', 0.9140398399418628]
['orator', 0.9140398399418628]
['melodrama', 0.9140398399418628]
['think', 0.9140398399418628]
['betided', 0.9140398399418628]
['cheese', 0.9140398399418628]
['sounds', 0.9140398399418628]
['18', 0.9140398399418628]
['amateurs', 0.9140398399418628]
['1374', 0.9140398399418628]
['educated', 0.9140398399418628]
['speech', 0.9140398399418628]
['pups', 0.9140398399418628]
['futurity', 0.9140398399418628]
['grin', 0.9140398399418628]
['pasture', 0.9140398399418628]
['civilly', 0.9140398399418628]
['understandings', 0.9140398399418628]
['intentness', 0.9140398399418628]
['dagger', 0.9140398399418628]
['1738', 0.9140398399418628]
['deep', 0.9140398399418628]
['tedious', 0.9140398399418628]
['rascals', 0.9140398399418628]
['sun_', 0.9140398399418628]
['grubs', 0.9140398399418628]
['undecipherable', 0.9140398399418628]
['lightnings', 0.9140398399418628]
['gleams', 0.9140398399418628]
['empties', 0.9140398399418628]
['cullen', 0.9140398399418628]
['rogues', 0.9140398399418628]
['militant', 0.9140398399418628]
['communions', 0.9140398399418628]
['doctor_', 0.9140398399418628]
['salmon', 0.9140398399418628]
['most', 0.9140398399418628]
['testifying', 0.9140398399418628]
['common', 0.9140398399418628]
['fledged', 0.9140398399418628]
['electoral', 0.9140398399418628]
['complement', 0.9140398399418628]
['slips', 0.9140398399418628]
['gay', 0.9140398399418628]
['chatted', 0.9140398399418628]
['gal', 0.9140398399418628]
['gab', 0.9140398399418628]
['adventuress', 0.9140398399418628]
['circling', 0.9140398399418628]
['patient', 0.9140398399418628]
['ounce', 0.9140398399418628]
['ontario', 0.9140398399418628]
['arrayed', 0.9140398399418628]
['accuse', 0.9140398399418628]
['scandalising', 0.9140398399418628]
['poise', 0.9140398399418628]
['duped', 0.9140398399418628]
['reserved', 0.9140398399418628]
['morris', 0.9140398399418628]
['winked', 0.9140398399418628]
['circumspect', 0.9140398399418628]
['coronation', 0.9140398399418628]
['habitable', 0.9140398399418628]
['sally', 0.9140398399418628]
['wherewith', 0.9140398399418628]
['request', 0.9140398399418628]
['unbutton', 0.9140398399418628]
['swallow', 0.9140398399418628]
['regimes', 0.9140398399418628]
['elects', 0.9140398399418628]
['curtail', 0.9140398399418628]
['augusta', 0.9140398399418628]
['inherits', 0.9140398399418628]
['privateers', 0.9140398399418628]
['slammed', 0.9140398399418628]
['accessible', 0.9140398399418628]
['perdosa', 0.9140398399418628]
['ridge', 0.9140398399418628]
['biggest', 0.9140398399418628]
['45', 0.9140398399418628]
['muzzle', 0.9140398399418628]
['parted', 0.9140398399418628]
['represented', 0.9140398399418628]
['ventures', 0.9140398399418628]
['astuteness', 0.9140398399418628]
['palamon', 0.9140398399418628]
['hereupon', 0.9140398399418628]
['friars', 0.9140398399418628]
['alternation', 0.9140398399418628]
['london', 0.9140398399418628]
['shadow_', 0.9140398399418628]
['disreputable', 0.9140398399418628]
['defences', 0.9140398399418628]
['adjust', 0.9140398399418628]
['splashed', 0.9140398399418628]
['splashes', 0.9140398399418628]
['grasses', 0.9140398399418628]
['griefs', 0.9140398399418628]
['attested', 0.9140398399418628]
['sunsets', 0.9140398399418628]
['refreshment', 0.9140398399418628]
['undecided', 0.9140398399418628]
['fluid', 0.9140398399418628]
['deeps', 0.9140398399418628]
['lusts', 0.9140398399418628]
['spanned', 0.9140398399418628]
['appearing', 0.9140398399418628]
['deafened', 0.9140398399418628]
['proudly', 0.9140398399418628]
['earthshine', 0.9140398399418628]
['existed', 0.9140398399418628]
['virgin', 0.9140398399418628]
['heinous', 0.9140398399418628]
['submitting', 0.9140398399418628]
['furl', 0.9140398399418628]
['_touch', 0.9140398399418628]
['toad', 0.9140398399418628]
['discern', 0.9140398399418628]
['hamlets', 0.9140398399418628]
['charge', 0.9140398399418628]
['hammers', 0.9140398399418628]
['prescriptions', 0.9140398399418628]
['hospitality', 0.9140398399418628]
['lawns', 0.9140398399418628]
['flapping', 0.9140398399418628]
['counting', 0.9140398399418628]
['settlin', 0.9140398399418628]
['understandingly', 0.9140398399418628]
['picnics', 0.9140398399418628]
['individually', 0.9140398399418628]
['gambetta', 0.9140398399418628]
['place', 0.9140398399418628]
['swine', 0.9140398399418628]
['array', 0.9140398399418628]
['alas', 0.9140398399418628]
['copy', 0.9140398399418628]
['convoy', 0.9140398399418628]
['beethoven', 0.9140398399418628]
['apologies', 0.9140398399418628]
['outside', 0.9140398399418628]
['wittily', 0.9140398399418628]
['61', 0.9140398399418628]
['69', 0.9140398399418628]
['bequeathed', 0.9140398399418628]
['engine', 0.9140398399418628]
['champions', 0.9140398399418628]
['_xxvii_', 0.9140398399418628]
['amiability', 0.9140398399418628]
['discrepancy', 0.9140398399418628]
['chuckling', 0.9140398399418628]
['nest', 0.9140398399418628]
['riis', 0.9140398399418628]
['halfway', 0.9140398399418628]
['thursday', 0.9140398399418628]
['facetious', 0.9140398399418628]
['proceed', 0.9140398399418628]
['pond', 0.9140398399418628]
['court', 0.9140398399418628]
['possibly', 0.9140398399418628]
['explains', 0.9140398399418628]
['pray', 0.9140398399418628]
['resort', 0.9140398399418628]
['nicotine', 0.9140398399418628]
['colder', 0.9140398399418628]
['expect', 0.9140398399418628]
['tadpoles', 0.9140398399418628]
['dine', 0.9140398399418628]
['dint', 0.9140398399418628]
['check', 0.9140398399418628]
['lawyers', 0.9140398399418628]
['playmates', 0.9140398399418628]
['goats', 0.9140398399418628]
['skyward', 0.9140398399418628]
['headway', 0.9140398399418628]
['authenticated', 0.9140398399418628]
['flown', 0.9140398399418628]
['rasselas', 0.9140398399418628]
['governmental', 0.9140398399418628]
['smudging', 0.9140398399418628]
['seller', 0.9140398399418628]
['criticise', 0.9140398399418628]
['diameters', 0.9140398399418628]
['perrodon', 0.9140398399418628]
['rainy', 0.9140398399418628]
['vigil', 0.9140398399418628]
['tenderness', 0.9140398399418628]
['gainers', 0.9140398399418628]
['deciphered', 0.9140398399418628]
['bottomless', 0.9140398399418628]
['gerome', 0.9140398399418628]
['nearness', 0.9140398399418628]
['parlour', 0.9140398399418628]
['recuperating', 0.9140398399418628]
['originator', 0.9140398399418628]
['blackberries', 0.9140398399418628]
['flew', 0.9140398399418628]
['flee', 0.9140398399418628]
['barnett', 0.9140398399418628]
['unbelievable', 0.9140398399418628]
['related', 0.9140398399418628]
['_redundancy', 0.9140398399418628]
['indulged', 0.9140398399418628]
['repairing', 0.9140398399418628]
['summoning', 0.9140398399418628]
['alarmed', 0.9140398399418628]
['chanced', 0.9140398399418628]
['watching', 0.9140398399418628]
['glimmered', 0.9140398399418628]
['boomin', 0.9140398399418628]
['blount', 0.9140398399418628]
['geta', 0.9140398399418628]
['unite', 0.9140398399418628]
['banded', 0.9140398399418628]
['ventilated', 0.9140398399418628]
['twirling', 0.9140398399418628]
['clutter', 0.9140398399418628]
['swear', 0.9140398399418628]
['ruling', 0.9140398399418628]
['betrays', 0.9140398399418628]
['lord', 0.9140398399418628]
['cassock', 0.9140398399418628]
['contributed', 0.9140398399418628]
['fingers', 0.9140398399418628]
['missals', 0.9140398399418628]
['expiring', 0.9140398399418628]
['distinguishing', 0.9140398399418628]
['occular', 0.9140398399418628]
['musicians', 0.9140398399418628]
['paddled', 0.9140398399418628]
['blistered', 0.9140398399418628]
['patented', 0.9140398399418628]
['terraces', 0.9140398399418628]
['uttered', 0.9140398399418628]
['quantity', 0.9140398399418628]
['unaware', 0.9140398399418628]
['proprieties', 0.9140398399418628]
['refrain', 0.9140398399418628]
['appendix', 0.9140398399418628]
['superiority_', 0.9140398399418628]
['_wolverine_', 0.9140398399418628]
['decreased', 0.9140398399418628]
['turtle', 0.9140398399418628]
['remainder', 0.9140398399418628]
['silhouetted', 0.9140398399418628]
['sag', 0.9140398399418628]
['sad', 0.9140398399418628]
['crudeness', 0.9140398399418628]
['mysticism', 0.9140398399418628]
['residence', 0.9140398399418628]
['boat', 0.9140398399418628]
['observe', 0.9140398399418628]
['fame', 0.9140398399418628]
['grumpy', 0.9140398399418628]
['ghostly', 0.9140398399418628]
['ageing', 0.9140398399418628]
['laud', 0.9140398399418628]
['destitute', 0.9140398399418628]
['concluding', 0.9140398399418628]
['sweetness', 0.9140398399418628]
['male', 0.9140398399418628]
['helplessly', 0.9140398399418628]
['blurring', 0.9140398399418628]
['england', 0.9140398399418628]
['snatching', 0.9140398399418628]
['egypt', 0.9140398399418628]
['imitators', 0.9140398399418628]
['equity', 0.9140398399418628]
['guides', 0.9140398399418628]
['unceremonious', 0.9140398399418628]
['monthly', 0.9140398399418628]
['intricacies', 0.9140398399418628]
['upstart', 0.9140398399418628]
['commune', 0.9140398399418628]
['communications', 0.9140398399418628]
['calabrian', 0.9140398399418628]
['exaggerated', 0.9140398399418628]
['moveless', 0.9140398399418628]
['brahmins', 0.9140398399418628]
['invalid', 0.9140398399418628]
['hustling', 0.9140398399418628]
['singular', 0.9140398399418628]
['nailing', 0.9140398399418628]
['acuteness', 0.9140398399418628]
['ingenious', 0.9140398399418628]
['futer', 0.9140398399418628]
['tamarack', 0.9140398399418628]
['centralized', 0.9140398399418628]
['familiar', 0.9140398399418628]
['lucky', 0.9140398399418628]
['withstand', 0.9140398399418628]
['fugues', 0.9140398399418628]
['five', 0.9140398399418628]
['descendant', 0.9140398399418628]
['errands', 0.9140398399418628]
['troubling', 0.9140398399418628]
['idol', 0.9140398399418628]
['planting', 0.9140398399418628]
['abhorrence', 0.9140398399418628]
['carnifex_', 0.9140398399418628]
['alternately', 0.9140398399418628]
['comic', 0.9140398399418628]
['tough', 0.9140398399418628]
['engines', 0.9140398399418628]
['descry', 0.9140398399418628]
['keats', 0.9140398399418628]
['binomial', 0.9140398399418628]
['trophy', 0.9140398399418628]
['newspapers', 0.9140398399418628]
['considerations', 0.9140398399418628]
['dance', 0.9140398399418628]
['tempest', 0.9140398399418628]
['gawd', 0.9140398399418628]
['gorge', 0.9140398399418628]
['marked', 0.9140398399418628]
['clue', 0.9140398399418628]
['mayors', 0.9140398399418628]
['southern', 0.9140398399418628]
['aforetime', 0.9140398399418628]
['swelled', 0.9140398399418628]
['malignity', 0.9140398399418628]
['slaves', 0.9140398399418628]
['_debates', 0.9140398399418628]
['area', 0.9140398399418628]
['signalling', 0.9140398399418628]
['messe', 0.9140398399418628]
['thrown', 0.9140398399418628]
['commences', 0.9140398399418628]
['climates', 0.9140398399418628]
['dulled', 0.9140398399418628]
['wadded', 0.9140398399418628]
['liv', 0.9140398399418628]
['clambering', 0.9140398399418628]
['stunned', 0.9140398399418628]
['_lo', 0.9140398399418628]
['vaster', 0.9140398399418628]
['clerestory', 0.9140398399418628]
['manners', 0.9140398399418628]
['_viii_', 0.9140398399418628]
['translated', 0.9140398399418628]
['ingratiating', 0.9140398399418628]
['urbi', 0.9140398399418628]
['liszt', 0.9140398399418628]
['betwixt', 0.9140398399418628]
['aggravate', 0.9140398399418628]
['conformity', 0.9140398399418628]
['_satura', 0.9140398399418628]
['gallant', 0.9140398399418628]
['intruded', 0.9140398399418628]
['adopted', 0.9140398399418628]
['stroked', 0.9140398399418628]
['aspiration', 0.9140398399418628]
['able', 0.9140398399418628]
['synewes', 0.9140398399418628]
['scampered', 0.9140398399418628]
['soldiers', 0.9140398399418628]
['earned', 0.9140398399418628]
['joins', 0.9140398399418628]
['manifestations', 0.9140398399418628]
['soundest', 0.9140398399418628]
['misgivings', 0.9140398399418628]
['redress', 0.9140398399418628]
['cabbages', 0.9140398399418628]
['prohibited', 0.9140398399418628]
['stakes', 0.9140398399418628]
['countenance', 0.9140398399418628]
['hazardous', 0.9140398399418628]
['times_', 0.9140398399418628]
['nameth', 0.9140398399418628]
['converted', 0.9140398399418628]
['grevy', 0.9140398399418628]
['kamtschatka', 0.9140398399418628]
['captain', 0.9140398399418628]
['compacts', 0.9140398399418628]
['courageous', 0.9140398399418628]
['refinement', 0.9140398399418628]
['deposition', 0.9140398399418628]
['deck', 0.9140398399418628]
['went', 0.9140398399418628]
['cheatin', 0.9140398399418628]
['curtailment', 0.9140398399418628]
['lacerated', 0.9140398399418628]
['professions', 0.9140398399418628]
['fiery', 0.9140398399418628]
['ravie', 0.9140398399418628]
['somewhat', 0.9140398399418628]
['peculiar', 0.9140398399418628]
['agriculturist', 0.9140398399418628]
['deserving', 0.9140398399418628]
['deftly', 0.9140398399418628]
['sinks', 0.9140398399418628]
['unseeingly', 0.9140398399418628]
['sail', 0.9140398399418628]
['ignorance', 0.9140398399418628]
['stablemen', 0.9140398399418628]
['_lunarian_', 0.9140398399418628]
['mexico', 0.9140398399418628]
['splendour', 0.9140398399418628]
['just', 0.9140398399418628]
['background', 0.9140398399418628]
['vanity', 0.9140398399418628]
['sleighing', 0.9140398399418628]
['repelling', 0.9140398399418628]
['dense', 0.9140398399418628]
['floaters', 0.9140398399418628]
['glootin', 0.9140398399418628]
['bolt', 0.9140398399418628]
['insult', 0.9140398399418628]
['orsay', 0.9140398399418628]
['approximate', 0.9140398399418628]
['effaced', 0.9140398399418628]
['mediaeval', 0.9140398399418628]
['jones', 0.9140398399418628]
['epictetus', 0.9140398399418628]
['peruse', 0.9140398399418628]
['dim', 0.9140398399418628]
['wail', 0.9140398399418628]
['franco', 0.9140398399418628]
['sous', 0.9140398399418628]
['switch', 0.9140398399418628]
['spied', 0.9140398399418628]
['answering', 0.9140398399418628]
['canton', 0.9140398399418628]
['dangerously', 0.9140398399418628]
['imperatrice', 0.9140398399418628]
['strangled', 0.9140398399418628]
['empress', 0.9140398399418628]
['affection', 0.9140398399418628]
['knaves', 0.9140398399418628]
['unser', 0.9140398399418628]
['craftsmen', 0.9140398399418628]
['celebrity', 0.9140398399418628]
['abd', 0.9140398399418628]
['forefinger', 0.9140398399418628]
['railest', 0.9140398399418628]
['palais', 0.9140398399418628]
['porticoes', 0.9140398399418628]
['chopped', 0.9140398399418628]
['goot', 0.9140398399418628]
['philippine', 0.9140398399418628]
['flute', 0.9140398399418628]
['kris', 0.9140398399418628]
['organise', 0.9140398399418628]
['chester', 0.9140398399418628]
['hugging', 0.9140398399418628]
['dividing', 0.9140398399418628]
['eclipsed', 0.9140398399418628]
['_stuff_', 0.9140398399418628]
['phenicians', 0.9140398399418628]
['hoped', 0.9140398399418628]
['blaze', 0.9140398399418628]
['ingredient', 0.9140398399418628]
['sink', 0.9140398399418628]
['blowitz', 0.9140398399418628]
['limb', 0.9140398399418628]
['magnanimous', 0.9140398399418628]
['reeking', 0.9140398399418628]
['linen', 0.9140398399418628]
['galveston', 0.9140398399418628]
['austrian', 0.9140398399418628]
['fortunate', 0.9140398399418628]
['bridges', 0.9140398399418628]
['industrious', 0.9140398399418628]
['whereof', 0.9140398399418628]
['gear', 0.9140398399418628]
['lightening', 0.9140398399418628]
['clamber', 0.9140398399418628]
['kite', 0.9140398399418628]
['portfolio', 0.9140398399418628]
['bien', 0.9140398399418628]
['photographs', 0.9140398399418628]
['beak', 0.9140398399418628]
['looks', 0.9140398399418628]
['exists', 0.9140398399418628]
['jurisprudence_', 0.9140398399418628]
['madras', 0.9140398399418628]
['derisively', 0.9140398399418628]
['protoplasm', 0.9140398399418628]
['assert', 0.9140398399418628]
['angles', 0.9140398399418628]
['judgment', 0.9140398399418628]
['seth', 0.9140398399418628]
['journalist', 0.9140398399418628]
['soft', 0.9140398399418628]
['teufelsdroeckh', 0.9140398399418628]
['greyback', 0.9140398399418628]
['plague', 0.9140398399418628]
['paraguay', 0.9140398399418628]
['shooting', 0.9140398399418628]
['insupportably', 0.9140398399418628]
['sleek', 0.9140398399418628]
['regrets', 0.9140398399418628]
['fireplace', 0.9140398399418628]
['excelled', 0.9140398399418628]
['surrounding', 0.9140398399418628]
['changed', 0.9140398399418628]
['annotations', 0.9140398399418628]
['decorative', 0.9140398399418628]
['accusations', 0.9140398399418628]
['gate', 0.9140398399418628]
['breathlessness', 0.9140398399418628]
['danny', 0.9140398399418628]
['unsteady', 0.9140398399418628]
['_greeks_', 0.9140398399418628]
['1375', 0.9140398399418628]
['plates', 0.9140398399418628]
['gloom', 0.9140398399418628]
['perception', 0.9140398399418628]
['free', 0.9140398399418628]
['wanted', 0.9140398399418628]
['fissure', 0.9140398399418628]
['blamed', 0.9140398399418628]
['classes', 0.9140398399418628]
['_supplement', 0.9140398399418628]
['countess', 0.9140398399418628]
['pops', 0.9140398399418628]
['encanopied', 0.9140398399418628]
['comprehension', 0.9140398399418628]
['enterprises', 0.9140398399418628]
['smartness', 0.9140398399418628]
['cracked', 0.9140398399418628]
['arar', 0.9140398399418628]
['leger', 0.9140398399418628]
['hearty', 0.9140398399418628]
['detained', 0.9140398399418628]
['skinnin', 0.9140398399418628]
['removed', 0.9140398399418628]
['eternity', 0.9140398399418628]
['endorsers', 0.9140398399418628]
['longed', 0.9140398399418628]
['burman', 0.9140398399418628]
['quick', 0.9140398399418628]
['phrasing', 0.9140398399418628]
['drinks', 0.9140398399418628]
['avenging', 0.9140398399418628]
['bygone', 0.9140398399418628]
['mimicked', 0.9140398399418628]
['unbidden', 0.9140398399418628]
['islet', 0.9140398399418628]
['unwarranted', 0.9140398399418628]
['drown', 0.9140398399418628]
['contradicts', 0.9140398399418628]
['modified', 0.9140398399418628]
['ferry', 0.9140398399418628]
['secured', 0.9140398399418628]
['morte', 0.9140398399418628]
['endorsement', 0.9140398399418628]
['branches', 0.9140398399418628]
['smellin', 0.9140398399418628]
['midnight', 0.9140398399418628]
['motions', 0.9140398399418628]
['moriboozia', 0.9140398399418628]
['chickadee', 0.9140398399418628]
['stir', 0.9140398399418628]
['advent', 0.9140398399418628]
['exclamation', 0.9140398399418628]
['factory', 0.9140398399418628]
['croizette', 0.9140398399418628]
['screwing', 0.9140398399418628]
['mariner', 0.9140398399418628]
['grinnin', 0.9140398399418628]
['boiling', 0.9140398399418628]
['babby', 0.9140398399418628]
['cloaca', 0.9140398399418628]
['succibi', 0.9140398399418628]
['guyed', 0.9140398399418628]
['originated', 0.9140398399418628]
['utterance', 0.9140398399418628]
['mayhaps', 0.9140398399418628]
['hernia', 0.9140398399418628]
['shops', 0.9140398399418628]
['unsatisfactory', 0.9140398399418628]
['mockery', 0.9140398399418628]
['socially', 0.9140398399418628]
['retributions', 0.9140398399418628]
['kneeling', 0.9140398399418628]
['captured', 0.9140398399418628]
['sternly', 0.9140398399418628]
['_st', 0.9140398399418628]
['scores', 0.9140398399418628]
['gallica', 0.9140398399418628]
['symbol', 0.9140398399418628]
['eyelashes', 0.9140398399418628]
['_fecit_', 0.9140398399418628]
['devoted', 0.9140398399418628]
['observing', 0.9140398399418628]
['double', 0.9140398399418628]
['ceremoniously', 0.9140398399418628]
['cocher', 0.9140398399418628]
['ris', 0.9140398399418628]
['ecstasy', 0.9140398399418628]
['retires', 0.9140398399418628]
['selfishness', 0.9140398399418628]
['upright', 0.9140398399418628]
['_only_', 0.9140398399418628]
['dealt', 0.9140398399418628]
['december', 0.9140398399418628]
['panic', 0.9140398399418628]
['interrupter', 0.9140398399418628]
['portable', 0.9140398399418628]
['complicate', 0.9140398399418628]
['covered', 0.9140398399418628]
['tardily', 0.9140398399418628]
['recuperative', 0.9140398399418628]
['closes', 0.9140398399418628]
['rocket', 0.9140398399418628]
['knot', 0.9140398399418628]
['wesley', 0.9140398399418628]
['chirography', 0.9140398399418628]
['boot', 0.9140398399418628]
['book', 0.9140398399418628]
['litigation', 0.9137321040126123]
['commentaries', 0.9135494882805901]
['pair', 0.9132013583295947]
['superseded', 0.9132013583295947]
['hundred', 0.9125937876412434]
['qualified', 0.9121871173860809]
['kinks', 0.9119858683249696]
['merely', 0.9108653342735439]
['several', 0.9108653342735439]
['lightness', 0.9108081167500781]
['legislation', 0.9107290053836938]
['verified', 0.9094125147043495]
['uncomputed', 0.9094125147043495]
['fleeing', 0.9094125147043495]
['thrackles', 0.9094125147043495]
['softer', 0.9094125147043495]
['smash', 0.9094125147043495]
['aurelius', 0.9094125147043495]
['oaken', 0.9094125147043495]
['filtered', 0.9089396852238101]
['traversing', 0.9084527829063749]
['florentines', 0.9083302377497852]
['gutindex', 0.9078066157424727]
['acclaimed', 0.9078066157424727]
['veins', 0.9076518746228349]
['fauna', 0.9075868387828584]
['threshold', 0.9073381605271436]
['commented', 0.9073381605271436]
['inconsolable', 0.9073381605271436]
['pallid', 0.9073381605271436]
['highway', 0.9072079717423422]
['situations', 0.9069937935099617]
['seduced', 0.9068065385220506]
['joyless', 0.9060355761212753]
['_do_', 0.9059419492795078]
['sages', 0.9059419492795078]
['subordination', 0.9059100905500588]
['heartfelt', 0.9056931165650945]
['lasting', 0.9050335518225853]
['manly', 0.9046537058641766]
['_finality_', 0.9045316997259059]
['er', 0.9045316997259059]
['ferret', 0.9045316997259059]
['shedding', 0.9045316997259059]
['herenberg', 0.9045316997259059]
['injunctions', 0.9045316997259059]
['manfully', 0.9045316997259059]
['warned', 0.9045316997259059]
['succeeds', 0.9044959578685676]
['cadmus', 0.9043082230281848]
['appreciate', 0.9041006285699756]
['approbation', 0.9041006285699756]
['coarseness', 0.9041006285699756]
['thunderclap', 0.9041006285699756]
['materialism', 0.9041006285699756]
['powdering', 0.9041006285699756]
['lashes', 0.9041006285699756]
['projects', 0.9041006285699756]
['apparatus', 0.9041006285699756]
['african', 0.9041006285699756]
['kinsman', 0.9041006285699756]
['formulate', 0.9037599690562119]
['loosed', 0.9030593092791037]
['gratis', 0.9027314121779981]
['differences', 0.9027202818276158]
['khan', 0.9025601502647439]
['feathers', 0.9025550754173708]
['taste', 0.9025550754173708]
['equipped', 0.9025550754173708]
['chambers', 0.902555067904911]
['lively', 0.9023515446847183]
['spinners', 0.9023515446847183]
['velocity', 0.9023515446847183]
['promising', 0.9023515446847183]
['accept', 0.9023515446847183]
['international', 0.9015819911136052]
['vitiate', 0.9015819911136052]
['mid', 0.9015819911136052]
['scientifically', 0.9015819911136052]
['primin', 0.9015819911136052]
['undercurrents', 0.9015819911136052]
['_suttee_', 0.9013734465015888]
['thoughtfulness', 0.9013734465015888]
['income', 0.9013734465015888]
['caned', 0.9013217521884682]
['sooty', 0.9013217521884682]
['music', 0.9013217521884682]
['locked', 0.9013217521884682]
['copious', 0.9013217521884682]
['driblets', 0.9013217521884682]
['burial', 0.9013217521884682]
['corrects', 0.9013217521884682]
['_say_', 0.9013217521884682]
['idle', 0.9013217521884682]
['exclaimed', 0.9013217521884682]
['sheen', 0.9013217521884682]
['diminishing', 0.9013217521884682]
['purged', 0.9013217521884682]
['irs', 0.9013217521884682]
['wage', 0.9013217521884682]
['fra', 0.9013217521884682]
['angel', 0.9013217521884682]
['much', 0.9013217521884682]
['spit', 0.9013217521884682]
['flittered', 0.9013217521884682]
['davy', 0.9013217521884682]
['skilfully', 0.9013217521884682]
