['quare', 0.946597077021447]
['retailing', 0.946597077021447]
['cloaks', 0.946597077021447]
['happiness', 0.946597077021447]
['andrassy', 0.946597077021447]
['pheronactus', 0.946597077021447]
['disturbance', 0.946597077021447]
['sky', 0.946597077021447]
['adoption', 0.946597077021447]
['earthquakes', 0.946597077021447]
['boom', 0.946597077021447]
['identical', 0.946597077021447]
['boon', 0.946597077021447]
['republics', 0.946597077021447]
['know', 0.946597077021447]
['leaded', 0.946597077021447]
['weaving', 0.946597077021447]
['malefactor', 0.946597077021447]
['scoffed', 0.9435542592378089]
['germain', 0.9427303842946653]
['ambiguously', 0.9420395767689107]
['superintend', 0.9420319845027133]
['chatty', 0.9417918029398086]
['irrelevant', 0.9417918029398086]
['fairy', 0.9410929089575554]
['barbarians', 0.9401572635305651]
['boldly', 0.9397708608750021]
['neglects', 0.9376211116608736]
['sofas', 0.9368567713149529]
['avitchi', 0.9368567713149529]
['obstacles', 0.9364243024266724]
['newsletter', 0.9352196578510513]
['xix', 0.9336741524841037]
['obeyed', 0.9335386305534584]
['clayey', 0.9335386305534584]
['lend', 0.9335386305534584]
['daystar', 0.9321400307799765]
['commentaries', 0.9318832869577925]
['merely', 0.9297683689009454]
['several', 0.9297683689009454]
['blockhouse', 0.9294797338522508]
['credibility', 0.9283643770602852]
['decide', 0.9272843950880056]
['threshold', 0.9269892126281246]
['commented', 0.9269892126281246]
['inconsolable', 0.9269892126281246]
['pallid', 0.9269892126281246]
['subordination', 0.9258639973934364]
['whitish', 0.9250033774453282]
['khan', 0.9232244881923347]
['caned', 0.9222487206148393]
['sooty', 0.9222487206148393]
['music', 0.9222487206148393]
['locked', 0.9222487206148393]
['copious', 0.9222487206148393]
['driblets', 0.9222487206148393]
['burial', 0.9222487206148393]
['corrects', 0.9222487206148393]
['_say_', 0.9222487206148393]
['idle', 0.9222487206148393]
['exclaimed', 0.9222487206148393]
['sheen', 0.9222487206148393]
['diminishing', 0.9222487206148393]
['purged', 0.9222487206148393]
['irs', 0.9222487206148393]
['wage', 0.9222487206148393]
['fra', 0.9222487206148393]
['angel', 0.9222487206148393]
['much', 0.9222487206148393]
['spit', 0.9222487206148393]
['flittered', 0.9222487206148393]
['davy', 0.9222487206148393]
['skilfully', 0.9222487206148393]
['wildcat', 0.9222487206148393]
['prostrate', 0.9222487206148393]
['had', 0.9222487206148393]
['beloved', 0.9222487206148393]
['senecae', 0.9222487206148393]
['has', 0.9222487206148393]
['hav', 0.9222487206148393]
['shadow', 0.9222487206148393]
['alice', 0.9222487206148393]
['beneficial', 0.9222487206148393]
['inhuman', 0.9222487206148393]
['plucked', 0.9222487206148393]
['considerin', 0.9222487206148393]
['incumbrance', 0.9222487206148393]
['congratulations', 0.9222487206148393]
['_joseph', 0.9222487206148393]
['dues', 0.9222487206148393]
['_nature', 0.9222487206148393]
['tamely', 0.9222487206148393]
['transported', 0.9222487206148393]
['variable', 0.9222487206148393]
['ballet', 0.9222487206148393]
['kamtschadale', 0.9222487206148393]
['choice', 0.9222487206148393]
['gnawed', 0.9222487206148393]
['revenues', 0.9222487206148393]
['cette', 0.9222487206148393]
['undergone', 0.9222487206148393]
['consoled', 0.9222487206148393]
['mirrors', 0.9222487206148393]
['thanking', 0.9222487206148393]
['swollen', 0.9222487206148393]
['professors', 0.9222487206148393]
['antipathy', 0.9222487206148393]
['suspension', 0.9222487206148393]
['abstraction', 0.9222487206148393]
['workmanship', 0.9222487206148393]
['emotion', 0.9222487206148393]
['saving', 0.9222487206148393]
['symmetry', 0.9222487206148393]
['one', 0.9222487206148393]
['periodical', 0.9222487206148393]
['postilions', 0.9222487206148393]
['stifled', 0.9222487206148393]
['shawl', 0.9222487206148393]
['jewels', 0.9222487206148393]
['uninterrupted', 0.9222487206148393]
['fashionable', 0.9222487206148393]
['intends', 0.9222487206148393]
['buffet', 0.9222487206148393]
['rejoiced', 0.9222487206148393]
['monde', 0.9222487206148393]
['recoiling', 0.9222487206148393]
['allowance', 0.9222487206148393]
['glutinous', 0.9222487206148393]
['gaiety', 0.9222487206148393]
['buoyancy', 0.9222487206148393]
['west', 0.9222487206148393]
['assigns', 0.9222487206148393]
['peculiarities', 0.9222487206148393]
['grounded', 0.9222487206148393]
['demeaning', 0.9222487206148393]
['watches', 0.9222487206148393]
['watcher', 0.9222487206148393]
['indemnify', 0.9222487206148393]
['causer', 0.9222487206148393]
['follower', 0.9222487206148393]
['pliny', 0.9222487206148393]
['coadjutor', 0.9222487206148393]
['heads', 0.9222487206148393]
['peaceable', 0.9222487206148393]
['avec', 0.9222487206148393]
['blond', 0.9222487206148393]
['delicately', 0.9222487206148393]
['christendom', 0.9222487206148393]
['lady', 0.9222487206148393]
['recommended', 0.9222487206148393]
['abound', 0.9222487206148393]
['spine', 0.9222487206148393]
['individuals', 0.9222487206148393]
['methods', 0.9222487206148393]
['novelty', 0.9222487206148393]
['respite', 0.9222487206148393]
['chap', 0.9222487206148393]
['depredations', 0.9222487206148393]
['litigants', 0.9222487206148393]
['phaeton', 0.9222487206148393]
['broader', 0.9222487206148393]
['amiss', 0.9222487206148393]
['vides', 0.9222487206148393]
['mishap', 0.9222487206148393]
['unprofitable', 0.9222487206148393]
['survey', 0.9222487206148393]
['nibbling', 0.9222487206148393]
['next', 0.9222487206148393]
['bolstered', 0.9222487206148393]
['clasping', 0.9222487206148393]
['paler', 0.9222487206148393]
['insight', 0.9222487206148393]
['suitors', 0.9222487206148393]
['witness', 0.9222487206148393]
['thanksgiving', 0.9222487206148393]
['jam', 0.9222487206148393]
['hemispheres', 0.9222487206148393]
['lawsuit', 0.9222487206148393]
['doorway', 0.9222487206148393]
['altruist', 0.9222487206148393]
['coherence', 0.9222487206148393]
['ostentatious', 0.9222487206148393]
['identity', 0.9222487206148393]
['flickering', 0.9222487206148393]
['choosing', 0.9222487206148393]
['passion', 0.9222487206148393]
['pressure', 0.9222487206148393]
['posterity', 0.9222487206148393]
['watchman', 0.9222487206148393]
['providential', 0.9222487206148393]
['gardens', 0.9222487206148393]
['nursery', 0.9222487206148393]
['periodicals', 0.9222487206148393]
['plattsburgh', 0.9222487206148393]
['indicated', 0.9222487206148393]
['trouvant', 0.9222487206148393]
['respirations', 0.9222487206148393]
['safe', 0.9222487206148393]
['footsteps', 0.9222487206148393]
['disembark', 0.9222487206148393]
['explosives', 0.9222487206148393]
['rectangle', 0.9222487206148393]
['draws', 0.9222487206148393]
['away', 0.9222487206148393]
['excite', 0.9222487206148393]
['reciprocal', 0.9222487206148393]
['warbled', 0.9222487206148393]
['hank', 0.9222487206148393]
['fuss', 0.9222487206148393]
['humble', 0.9222487206148393]
['humbly', 0.9222487206148393]
['rustle', 0.9222487206148393]
['cooler', 0.9222487206148393]
['prayer', 0.9222487206148393]
['interval', 0.9222487206148393]
['shared', 0.9222487206148393]
['puffed', 0.9222487206148393]
['mnester', 0.9222487206148393]
['disinfection', 0.9222487206148393]
['retorted', 0.9222487206148393]
['conquests', 0.9222487206148393]
['stooping', 0.9222487206148393]
['circumspection', 0.9222487206148393]
['odoriferous', 0.9222487206148393]
['colours', 0.9222487206148393]
['nill', 0.9222487206148393]
['inexplicable', 0.9222487206148393]
['mows', 0.9222487206148393]
['using', 0.9222487206148393]
['garret', 0.9222487206148393]
['innocence', 0.9222487206148393]
['stark', 0.9222487206148393]
['recoil', 0.9222487206148393]
['fastened', 0.9222487206148393]
['fools', 0.9222487206148393]
['coloured', 0.9222487206148393]
['startin', 0.9222487206148393]
['lazare', 0.9222487206148393]
['antigone', 0.9222487206148393]
['comfortless', 0.9222487206148393]
['mites', 0.9222487206148393]
['territorial', 0.9222487206148393]
['differed', 0.9222487206148393]
['evening', 0.9222487206148393]
['ces', 0.9222487206148393]
['jaws', 0.9222487206148393]
['exasperated', 0.9222487206148393]
['favored', 0.9222487206148393]
['visions', 0.9222487206148393]
['station', 0.9222487206148393]
['merciless', 0.9222487206148393]
['gortschakoff', 0.9222487206148393]
['purposeless', 0.9222487206148393]
['expressin', 0.9222487206148393]
['talthybius', 0.9222487206148393]
['stalker', 0.9222487206148393]
['heavens', 0.9222487206148393]
['distressing', 0.9222487206148393]
['justice', 0.9222487206148393]
['criticising', 0.9222487206148393]
['abuses', 0.9222487206148393]
['hallooing', 0.9222487206148393]
['feels', 0.9222487206148393]
['albany', 0.9222487206148393]
['consistency', 0.9222487206148393]
['settlements', 0.9222487206148393]
['popular', 0.9222487206148393]
['sketch', 0.9222487206148393]
['_sun_', 0.9222487206148393]
['limpid', 0.9222487206148393]
['broadened', 0.9222487206148393]
['application', 0.9222487206148393]
['demagogue', 0.9222487206148393]
['radicals', 0.9222487206148393]
['palettes', 0.9222487206148393]
['lapse', 0.9222487206148393]
['diplomatists', 0.9222487206148393]
['pulling', 0.9222487206148393]
['embodiment', 0.9222487206148393]
['defective', 0.9222487206148393]
['encampment', 0.9222487206148393]
['sneer', 0.9222487206148393]
['avowed', 0.9222487206148393]
['battles', 0.9222487206148393]
['coonship', 0.9222487206148393]
['counterbalance', 0.9222487206148393]
['overmuch', 0.9222487206148393]
['astonishing', 0.9222487206148393]
['licinus', 0.9222487206148393]
['widow', 0.9222487206148393]
['rifts', 0.9222487206148393]
['tyre', 0.9222487206148393]
['heavenward', 0.9222487206148393]
['cent', 0.9222487206148393]
['liberals', 0.9222487206148393]
['shoulders', 0.9222487206148393]
['noiselessly', 0.9222487206148393]
['northwest', 0.9222487206148393]
['steals', 0.9222487206148393]
['corporation', 0.9222487206148393]
['ablest', 0.9222487206148393]
['femme', 0.9222487206148393]
['cupidity', 0.9222487206148393]
['bottoms', 0.9222487206148393]
['moderates', 0.9222487206148393]
['moderated', 0.9222487206148393]
['demonstrated', 0.9222487206148393]
['refuge', 0.9222487206148393]
['unhinged', 0.9222487206148393]
['anchorage', 0.9222487206148393]
['informally', 0.9222487206148393]
['pointless', 0.9222487206148393]
['astro', 0.9222487206148393]
['gain', 0.9222487206148393]
['universal', 0.9222487206148393]
['star', 0.9222487206148393]
['knelt', 0.9222487206148393]
['voie', 0.9222487206148393]
['voit', 0.9222487206148393]
['histoire', 0.9222487206148393]
['likely', 0.9222487206148393]
['joshua', 0.9222487206148393]
['root', 0.9222487206148393]
['vicious', 0.9222487206148393]
['grindstones', 0.9222487206148393]
['cataldi', 0.9222487206148393]
['checkerboard', 0.9222487206148393]
['operate', 0.9222487206148393]
['twinned', 0.9222487206148393]
['partook', 0.9222487206148393]
['wielded', 0.9222487206148393]
['llamas', 0.9222487206148393]
['saturn', 0.9222487206148393]
['earn', 0.9222487206148393]
['ears', 0.9222487206148393]
['prete', 0.9222487206148393]
['interruptions', 0.9222487206148393]
['russia', 0.9222487206148393]
['addressing', 0.9222487206148393]
['incessant', 0.9222487206148393]
['tint', 0.9222487206148393]
['asks', 0.9222487206148393]
['basis', 0.9222487206148393]
['spontaneously', 0.9222487206148393]
['ugly', 0.9222487206148393]
['ceilings', 0.9222487206148393]
['leaves', 0.9222487206148393]
['disappear', 0.9222487206148393]
['elle', 0.9222487206148393]
['801', 0.9222487206148393]
['yes', 0.9222487206148393]
['jules', 0.9222487206148393]
['jupiter', 0.9222487206148393]
['magazine', 0.9222487206148393]
['afternoon', 0.9222487206148393]
['macmahon', 0.9222487206148393]
['gilderoy', 0.9222487206148393]
['centipede', 0.9222487206148393]
['pimples', 0.9222487206148393]
['awhile', 0.9222487206148393]
['marking', 0.9222487206148393]
['fosters', 0.9222487206148393]
['answerable', 0.9222487206148393]
['britannica_', 0.9222487206148393]
['faction', 0.9222487206148393]
['jacket', 0.9222487206148393]
['haunters', 0.9222487206148393]
['stiffer', 0.9222487206148393]
['dealing', 0.9222487206148393]
['measurably', 0.9222487206148393]
['box', 0.9222487206148393]
['loafing', 0.9222487206148393]
['sample', 0.9222487206148393]
['nous', 0.9222487206148393]
['lieing', 0.9222487206148393]
['whortleberries', 0.9222487206148393]
['sterility', 0.9222487206148393]
['odourless', 0.9222487206148393]
['tucked', 0.9222487206148393]
['rattled', 0.9222487206148393]
['stitch', 0.9222487206148393]
['moisture', 0.9222487206148393]
['crevice', 0.9222487206148393]
['illegality', 0.9222487206148393]
['scraping', 0.9222487206148393]
['proofread', 0.9222487206148393]
['volklieder', 0.9222487206148393]
['shocked', 0.9222487206148393]
['cravat', 0.9222487206148393]
['flaeirmum_', 0.9222487206148393]
['moodily', 0.9222487206148393]
['transmits', 0.9222487206148393]
['declared', 0.9222487206148393]
['seat', 0.9222487206148393]
['considering', 0.9222487206148393]
['trams', 0.9222487206148393]
['assist', 0.9222487206148393]
['consisted', 0.9222487206148393]
['riddle', 0.9222487206148393]
['hurricanes', 0.9222487206148393]
['again', 0.9222487206148393]
['equitably', 0.9222487206148393]
['scherzos', 0.9222487206148393]
['colleges', 0.9222487206148393]
['preserved', 0.9222487206148393]
['plausibility', 0.9222487206148393]
['clamps', 0.9222487206148393]
['squirted', 0.9222487206148393]
['perspective', 0.9222487206148393]
['malaria', 0.9222487206148393]
['africa', 0.9222487206148393]
['uniformity', 0.9222487206148393]
['remain', 0.9222487206148393]
['dragon', 0.9222487206148393]
['skilful', 0.9222487206148393]
['serenade', 0.9222487206148393]
['prejudices', 0.9222487206148393]
['kamschatka', 0.9222487206148393]
['_is_', 0.9222487206148393]
['couch', 0.9222487206148393]
['figurehead', 0.9222487206148393]
['ravages', 0.9222487206148393]
['upbraidings', 0.9222487206148393]
['valleys', 0.9222487206148393]
['_boom_', 0.9222487206148393]
['_hand_', 0.9222487206148393]
['katydids', 0.9222487206148393]
['translate', 0.9222487206148393]
['constant', 0.9222487206148393]
['cure', 0.9222487206148393]
['composing', 0.9222487206148393]
['antiquities', 0.9222487206148393]
['scouting', 0.9222487206148393]
['rivers', 0.9222487206148393]
['elisa', 0.9222487206148393]
['edison', 0.9222487206148393]
['endowment', 0.9222487206148393]
['beasts', 0.9222487206148393]
['prizes', 0.9222487206148393]
['galaxy', 0.9222487206148393]
['heroism', 0.9222487206148393]
['pantry', 0.9222487206148393]
['flushing', 0.9222487206148393]
['concerns', 0.9222487206148393]
['prisoned', 0.9222487206148393]
['occasion', 0.9222487206148393]
['fixes', 0.9222487206148393]
['precedents', 0.9222487206148393]
['canons', 0.9222487206148393]
['weal', 0.9222487206148393]
['weighed', 0.9222487206148393]
['partner', 0.9222487206148393]
['builder', 0.9222487206148393]
['stores', 0.9222487206148393]
['numbering', 0.9222487206148393]
['reformer', 0.9222487206148393]
['quinton', 0.9222487206148393]
['introduced', 0.9222487206148393]
['flit', 0.9222487206148393]
['whatsoever', 0.9222487206148393]
['dispense', 0.9222487206148393]
['delightfully', 0.9222487206148393]
['veritable', 0.9222487206148393]
['revolver', 0.9222487206148393]
['liberty', 0.9222487206148393]
['supplies', 0.9222487206148393]
['patience', 0.9222487206148393]
['fakir', 0.9222487206148393]
['parallel', 0.9222487206148393]
['_gain', 0.9222487206148393]
['diseased', 0.9222487206148393]
['saturday', 0.9222487206148393]
['rapacity', 0.9222487206148393]
['pardoned', 0.9222487206148393]
['colors', 0.9222487206148393]
['however', 0.9222487206148393]
['terrene', 0.9222487206148393]
['dressmakers', 0.9222487206148393]
['opinions_', 0.9222487206148393]
['undismayed', 0.9222487206148393]
['undeservedly', 0.9222487206148393]
['loins', 0.9222487206148393]
['bleated', 0.9222487206148393]
['abed', 0.9222487206148393]
['implant', 0.9222487206148393]
['emphasized', 0.9222487206148393]
['ixion', 0.9222487206148393]
['tricorne', 0.9222487206148393]
['injunction', 0.9222487206148393]
['cases', 0.9222487206148393]
['posthumous', 0.9222487206148393]
['inform', 0.9222487206148393]
['_line_', 0.9222487206148393]
['imitative', 0.9222487206148393]
['spangled', 0.9222487206148393]
['gulf', 0.9222487206148393]
['fivescore', 0.9222487206148393]
['frequented', 0.9222487206148393]
['snatches', 0.9222487206148393]
['shillings', 0.9222487206148393]
['interlock', 0.9222487206148393]
['instruments', 0.9222487206148393]
['carnegie', 0.9222487206148393]
['cascading', 0.9222487206148393]
['liveries', 0.9222487206148393]
['alighting', 0.9222487206148393]
['hunter', 0.9222487206148393]
['instructions', 0.9222487206148393]
['bourgeoisie', 0.9222487206148393]
['avez', 0.9222487206148393]
['farmhouses', 0.9222487206148393]
['skill', 0.9222487206148393]
['distress', 0.9222487206148393]
['beauty_', 0.9222487206148393]
['cinch', 0.9222487206148393]
['demand', 0.9222487206148393]
['kick', 0.9222487206148393]
['shirk', 0.9222487206148393]
['machinery', 0.9222487206148393]
['dulling', 0.9222487206148393]
['sennett', 0.9222487206148393]
['emerge', 0.9222487206148393]
['advocate', 0.9222487206148393]
['eldritch', 0.9222487206148393]
['prey', 0.9222487206148393]
['diagrams', 0.9222487206148393]
['backs', 0.9222487206148393]
['nice', 0.9222487206148393]
['happier', 0.9222487206148393]
['confirmation', 0.9222487206148393]
['fold', 0.9222487206148393]
['settling', 0.9222487206148393]
['survivor', 0.9222487206148393]
['distressed', 0.9222487206148393]
['larger', 0.9222487206148393]
['habitant', 0.9222487206148393]
['apt', 0.9222487206148393]
['stows', 0.9222487206148393]
['circuitous', 0.9222487206148393]
['thirsty', 0.9222487206148393]
['cotta', 0.9222487206148393]
['holiday', 0.9222487206148393]
['successor', 0.9222487206148393]
['digestor', 0.9222487206148393]
['frankness', 0.9222487206148393]
['footnotes', 0.9222487206148393]
['obscurity', 0.9222487206148393]
['reposeful', 0.9222487206148393]
['1500', 0.9222487206148393]
['chisholm', 0.9222487206148393]
['lucius', 0.9222487206148393]
['humours', 0.9222487206148393]
['gloomily', 0.9222487206148393]
['unbearable', 0.9222487206148393]
['putat', 0.9222487206148393]
['fear', 0.9222487206148393]
['_eozooen', 0.9222487206148393]
['cubs', 0.9222487206148393]
['voicelessly', 0.9222487206148393]
['monstrous', 0.9222487206148393]
['crude', 0.9222487206148393]
['_scarabaeus', 0.9222487206148393]
['symphonies', 0.9222487206148393]
['confers', 0.9222487206148393]
['rooster', 0.9222487206148393]
['overcrowded', 0.9222487206148393]
['conservative', 0.9222487206148393]
['ardrahan', 0.9222487206148393]
['usage', 0.9222487206148393]
['jaunting', 0.9222487206148393]
['irishman', 0.9222487206148393]
['strangeness', 0.9222487206148393]
['nourish', 0.9222487206148393]
['distract', 0.9222487206148393]
['prize', 0.9222487206148393]
['kettles', 0.9222487206148393]
['telegraph', 0.9222487206148393]
['relax', 0.9222487206148393]
['vanities', 0.9222487206148393]
['assizes', 0.9222487206148393]
['destined', 0.9222487206148393]
['vari', 0.9222487206148393]
['_o', 0.9222487206148393]
['accentuating', 0.9222487206148393]
['castigations', 0.9222487206148393]
['interfering', 0.9222487206148393]
['diction', 0.9222487206148393]
['niger', 0.9222487206148393]
['listen', 0.9222487206148393]
['fibrous', 0.9222487206148393]
['sequestrating', 0.9222487206148393]
['backload', 0.9222487206148393]
['twinkling', 0.9222487206148393]
['_es', 0.9222487206148393]
['angling', 0.9222487206148393]
['trusted', 0.9222487206148393]
['uneventfully', 0.9222487206148393]
['halls', 0.9222487206148393]
['barrows', 0.9222487206148393]
['conclusively', 0.9222487206148393]
['proven', 0.9222487206148393]
['began', 0.9222487206148393]
['sniffed', 0.9222487206148393]
['jarring', 0.9222487206148393]
['unhallowed', 0.9222487206148393]
['menander', 0.9222487206148393]
['crumbled', 0.9222487206148393]
['love', 0.9222487206148393]
['overloaded', 0.9222487206148393]
['matches', 0.9222487206148393]
['revised', 0.9222487206148393]
['stle', 0.9222487206148393]
['isabella', 0.9222487206148393]
['shanty', 0.9222487206148393]
['escorts', 0.9222487206148393]
['costs', 0.9222487206148393]
['weekly', 0.9222487206148393]
['prominently', 0.9222487206148393]
['congelation', 0.9222487206148393]
['claw', 0.9222487206148393]
['act', 0.9222487206148393]
['parties', 0.9222487206148393]
['longings', 0.9222487206148393]
['an', 0.9222487206148393]
['inaccuracy', 0.9222487206148393]
['chinaman', 0.9222487206148393]
['cunningly', 0.9222487206148393]
['chisel', 0.9222487206148393]
['rustled', 0.9222487206148393]
['sense', 0.9222487206148393]
['nigher', 0.9222487206148393]
['information', 0.9222487206148393]
['dazzle', 0.9222487206148393]
['propose', 0.9222487206148393]
['magic', 0.9222487206148393]
['likeness', 0.9222487206148393]
['always', 0.9222487206148393]
['bends', 0.9222487206148393]
['catalogued', 0.9222487206148393]
['porcelain', 0.9222487206148393]
['head_', 0.9222487206148393]
['thereafter', 0.9222487206148393]
['number', 0.9222487206148393]
['determined', 0.9222487206148393]
['marriage', 0.9222487206148393]
['commemorated', 0.9222487206148393]
['play', 0.9222487206148393]
['yawn', 0.9222487206148393]
['matted', 0.9222487206148393]
['overwhelm', 0.9222487206148393]
['hollow', 0.9222487206148393]
['agents', 0.9222487206148393]
['mote', 0.9222487206148393]
['vanish', 0.9222487206148393]
['funny', 0.9222487206148393]
['elevated', 0.9222487206148393]
['contradicting', 0.9222487206148393]
['hued', 0.9222487206148393]
['desist', 0.9222487206148393]
['victims', 0.9222487206148393]
['amicably', 0.9222487206148393]
['sighs', 0.9222487206148393]
['sante', 0.9222487206148393]
['vitals', 0.9222487206148393]
['tidal', 0.9222487206148393]
['archaic', 0.9222487206148393]
['mature', 0.9222487206148393]
['defined', 0.9222487206148393]
['coasting', 0.9222487206148393]
['swirl', 0.9222487206148393]
['faintly', 0.9222487206148393]
['essay', 0.9222487206148393]
['renown', 0.9222487206148393]
['mediterranean', 0.9222487206148393]
['natum', 0.9222487206148393]
['twine', 0.9222487206148393]
['engage', 0.9222487206148393]
['process', 0.9222487206148393]
['doubt', 0.9222487206148393]
['lodgment', 0.9222487206148393]
['labelled', 0.9222487206148393]
['sharply', 0.9222487206148393]
['favours', 0.9222487206148393]
['fumigated', 0.9222487206148393]
['mischief', 0.9222487206148393]
['necessities', 0.9222487206148393]
['flagellation', 0.9222487206148393]
['edition', 0.9222487206148393]
['slanted', 0.9222487206148393]
['email', 0.9222487206148393]
['adjusted', 0.9222487206148393]
['expiration', 0.9222487206148393]
['romance', 0.9222487206148393]
['balm', 0.9222487206148393]
['clergyman', 0.9222487206148393]
['ballot', 0.9222487206148393]
['transport', 0.9222487206148393]
['stairway', 0.9222487206148393]
['seeds', 0.9222487206148393]
['storehouse', 0.9222487206148393]
['official', 0.9222487206148393]
['harvested', 0.9222487206148393]
['entendu', 0.9222487206148393]
['enthronement', 0.9222487206148393]
['_ordinarily_', 0.9222487206148393]
['employees', 0.9222487206148393]
['mannerism', 0.9222487206148393]
['diameter', 0.9222487206148393]
['precipitate', 0.9222487206148393]
['debauching', 0.9222487206148393]
['droned', 0.9222487206148393]
['subtle', 0.9222487206148393]
['discoursed', 0.9222487206148393]
['confirmed', 0.9222487206148393]
['stiffness', 0.9222487206148393]
['spread', 0.9222487206148393]
['graduated', 0.9222487206148393]
['impenetrable', 0.9222487206148393]
['_policy', 0.9222487206148393]
['balances', 0.9222487206148393]
['hilliboos', 0.9222487206148393]
['grape', 0.9222487206148393]
['anonymous', 0.9222487206148393]
['blast', 0.9222487206148393]
['feeble', 0.9222487206148393]
['explosion', 0.9222487206148393]
['slumbering', 0.9222487206148393]
['candles', 0.9222487206148393]
['birds', 0.9222487206148393]
['et', 0.9222487206148393]
['e_', 0.9222487206148393]
['comprised', 0.9222487206148393]
['sheer', 0.9222487206148393]
['texture', 0.9222487206148393]
['adroit', 0.9222487206148393]
['observers', 0.9222487206148393]
['lawrence', 0.9222487206148393]
['muleteer', 0.9222487206148393]
['wintered', 0.9222487206148393]
['speed', 0.9222487206148393]
['phelps', 0.9222487206148393]
['aeon', 0.9222487206148393]
['fell', 0.9222487206148393]
['operator', 0.9222487206148393]
['prepare', 0.9222487206148393]
['grange', 0.9222487206148393]
['afresh', 0.9222487206148393]
['hire', 0.9222487206148393]
['circulation', 0.9222487206148393]
['momentarily', 0.9222487206148393]
['describe', 0.9222487206148393]
['moved', 0.9222487206148393]
['marvellously', 0.9222487206148393]
['answers', 0.9222487206148393]
['broke', 0.9222487206148393]
['suction', 0.9222487206148393]
['milkiness', 0.9222487206148393]
['unearthly', 0.9222487206148393]
['hesperian', 0.9222487206148393]
['1870', 0.9222487206148393]
['_fuller', 0.9222487206148393]
['towards', 0.9222487206148393]
['eaten', 0.9222487206148393]
['viciously', 0.9222487206148393]
['liked', 0.9222487206148393]
['awnings', 0.9222487206148393]
['likes', 0.9222487206148393]
['used', 0.9222487206148393]
['hammer', 0.9222487206148393]
['run', 0.9222487206148393]
['rue', 0.9222487206148393]
['prevenir', 0.9222487206148393]
['bonnensium', 0.9222487206148393]
['visits', 0.9222487206148393]
['required', 0.9222487206148393]
['schooner', 0.9222487206148393]
['kindles', 0.9222487206148393]
['enslaved', 0.9222487206148393]
['discouragement', 0.9222487206148393]
['manliness', 0.9222487206148393]
['_physical', 0.9222487206148393]
['manipulate', 0.9222487206148393]
['thirsting', 0.9222487206148393]
['digested', 0.9222487206148393]
['spelling', 0.9222487206148393]
['exclusion', 0.9222487206148393]
['sands', 0.9222487206148393]
['fathom', 0.9222487206148393]
['auroras', 0.9222487206148393]
['beg', 0.9222487206148393]
['lightly', 0.9222487206148393]
['_your_', 0.9222487206148393]
['wreak', 0.9222487206148393]
['she', 0.9222487206148393]
['solicitous', 0.9222487206148393]
['usefulness', 0.9222487206148393]
['marshy', 0.9222487206148393]
['novel', 0.9222487206148393]
['riper', 0.9222487206148393]
['owns', 0.9222487206148393]
['_he', 0.9222487206148393]
['disputation', 0.9222487206148393]
['spells', 0.9222487206148393]
['ushered', 0.9222487206148393]
['impatience', 0.9222487206148393]
['ha', 0.9222487206148393]
['he', 0.9222487206148393]
['carriage', 0.9222487206148393]
['mechanics', 0.9222487206148393]
['orchestras', 0.9222487206148393]
['naturalist', 0.9222487206148393]
['hyperborean', 0.9222487206148393]
['maman', 0.9222487206148393]
['valencay', 0.9222487206148393]
['panacea', 0.9222487206148393]
['pourtales', 0.9222487206148393]
['type', 0.9222487206148393]
['supporters', 0.9222487206148393]
['expose', 0.9222487206148393]
['frantic', 0.9222487206148393]
['assent', 0.9222487206148393]
['stilly', 0.9222487206148393]
['stills', 0.9222487206148393]
['messrs', 0.9222487206148393]
['luck', 0.9222487206148393]
['diggers', 0.9222487206148393]
['monotonous', 0.9222487206148393]
['richest', 0.9222487206148393]
['ix', 0.9222487206148393]
['states_', 0.9222487206148393]
['vilest', 0.9222487206148393]
['bury', 0.9222487206148393]
['antaeus', 0.9222487206148393]
['minuteness', 0.9222487206148393]
['stirrings', 0.9222487206148393]
['diem', 0.9222487206148393]
['_desideratum_', 0.9222487206148393]
['ratlines', 0.9222487206148393]
['_rasselas_', 0.9222487206148393]
['string', 0.9222487206148393]
['veranda', 0.9222487206148393]
['banished', 0.9222487206148393]
['unrestricted', 0.9222487206148393]
['peteinoon', 0.9222487206148393]
['curriculum', 0.9222487206148393]
['oop', 0.9222487206148393]
['savior', 0.9222487206148393]
['effort', 0.9222487206148393]
['sibberns', 0.9222487206148393]
['chemical', 0.9222487206148393]
['till', 0.9222487206148393]
['aimless', 0.9222487206148393]
['_from_', 0.9222487206148393]
['aspirations', 0.9222487206148393]
['_him_', 0.9222487206148393]
['diversities', 0.9222487206148393]
['drifted', 0.9222487206148393]
['interference', 0.9222487206148393]
['grist', 0.9222487206148393]
['accurately', 0.9222487206148393]
['wert', 0.9222487206148393]
['pain', 0.9222487206148393]
['paid', 0.9222487206148393]
['indwelling', 0.9222487206148393]
['fidgetty', 0.9222487206148393]
['nouveau', 0.9222487206148393]
['communicates', 0.9222487206148393]
['wettest', 0.9222487206148393]
['behind', 0.9222487206148393]
['reading', 0.9222487206148393]
['voodooism', 0.9222487206148393]
['stretches', 0.9222487206148393]
['dissected', 0.9222487206148393]
['doll', 0.9222487206148393]
['spasm', 0.9222487206148393]
['oratory', 0.9222487206148393]
['underwriters', 0.9222487206148393]
['thefts', 0.9222487206148393]
